p,method,n,energy_frac,rwdim,rrdim,nldim,nsr,time,error
0.3,clsthSOPT,3,0.9999,19,21,21,55,1.072449504,0.000231361392988754
0.3,thSOPT,3,0.9999,19,21,21,55,1.114959845,0.000114857664840621
1,QDEIM,3,0.9999,19,21,21,55,1.109730077,0.000554140860253944
0.3,clsthQDEIM,3,0.9999,19,21,21,55,0.965368818,0.002168018436647824
0.3,thQDEIM,3,0.9999,19,21,21,55,1.122308605,0.0003313302692331183
,SOPT,3,0.9999,19,21,21,57,1.129734966,0.0001477891980345935
0.3,clsthSOPT,3,0.9999,19,21,21,57,1.103163779,0.0002519103206165596
0.3,thSOPT,3,0.9999,19,21,21,57,1.160803453,0.0001477891980348055
1,QDEIM,3,0.9999,19,21,21,57,1.153498098,0.0005802009557243411
0.3,clsthQDEIM,3,0.9999,19,21,21,57,1.002028206,0.002166399178114478
0.3,thQDEIM,3,0.9999,19,21,21,57,1.15090515,0.0003636117864221808
,SOPT,3,0.9999,19,21,21,59,1.166364043,0.0001315263041422445
0.3,clsthSOPT,3,0.9999,19,21,21,59,1.14233655,0.0002457715458244893
0.3,thSOPT,3,0.9999,19,21,21,59,1.189068907,0.0001315263041424614
1,QDEIM,3,0.9999,19,21,21,59,1.178081742,0.0006316712251318711
0.3,clsthQDEIM,3,0.9999,19,21,21,59,1.022453149,0.002173219552268785
0.3,thQDEIM,3,0.9999,19,21,21,59,1.178570668,0.0003375480156786346
,SOPT,3,0.9999,19,21,21,61,1.204825474,0.0002160646370502662
0.3,clsthSOPT,3,0.9999,19,21,21,61,1.173081712,0.0002384911036898684
0.3,thSOPT,3,0.9999,19,21,21,61,1.205022626,0.0002160646370502771
1,QDEIM,3,0.9999,19,21,21,61,1.213333738,0.0006313809992749165
0.3,clsthQDEIM,3,0.9999,19,21,21,61,1.05211213,0.002250646263705687
0.3,thQDEIM,3,0.9999,19,21,21,61,1.213154114,0.0003759342151316796
,SOPT,3,0.9999,19,21,21,23,0.616493258,0.0003701191790682943
0.4,clsthSOPT,3,0.9999,19,21,21,23,0.5911517470000001,0.000932872305892366
0.4,thSOPT,3,0.9999,19,21,21,23,0.609933866,0.000370119179068393
1,QDEIM,3,0.9999,19,21,21,23,0.609447262,0.0002080659983241926
0.4,clsthQDEIM,3,0.9999,19,21,21,23,0.56693828,0.001527159751199076
0.4,thQDEIM,3,0.9999,19,21,21,23,0.603106955,0.0002233693278309511
,SOPT,3,0.9999,19,21,21,25,0.647354018,0.0001162585406153712
0.4,clsthSOPT,3,0.9999,19,21,21,25,0.664925565,0.0009934786549469206
0.4,thSOPT,3,0.9999,19,21,21,25,0.6391244770000001,0.0001162585406157579
1,QDEIM,3,0.9999,19,21,21,25,0.6429513490000001,0.0003047137631543689
0.4,clsthQDEIM,3,0.9999,19,21,21,25,0.5991083509999999,0.00119058954319272
0.4,thQDEIM,3,0.9999,19,21,21,25,0.6288436430000001,0.0002226430234164094
,SOPT,3,0.9999,19,21,21,27,0.684504373,0.0001694438319742061
0.4,clsthSOPT,3,0.9999,19,21,21,27,0.661810297,0.0005242238496806769
0.4,thSOPT,3,0.9999,19,21,21,27,0.674024899,0.0001694438319738821
1,QDEIM,3,0.9999,19,21,21,27,0.679554349,0.0003117690571829636
0.4,clsthQDEIM,3,0.9999,19,21,21,27,0.621796199,0.001059084253692282
0.4,thQDEIM,3,0.9999,19,21,21,27,0.6609240590000001,0.000244501613670885
,SOPT,3,0.9999,19,21,21,29,0.715536702,0.000563095380548564
0.4,clsthSOPT,3,0.9999,19,21,21,29,0.6941595100000001,0.0001415019665700237
0.4,thSOPT,3,0.9999,19,21,21,29,0.707715095,0.0005630953805474002
1,QDEIM,3,0.9999,19,21,21,29,0.7129866880000001,0.000266643081623086
0.4,clsthQDEIM,3,0.9999,19,21,21,29,0.651137426,0.0009740201267611928
0.4,thQDEIM,3,0.9999,19,21,21,29,0.698888062,0.0002088468051130259
,SOPT,3,0.9999,19,21,21,31,0.7364027479999999,0.0006665527372493055
0.4,clsthSOPT,3,0.9999,19,21,21,31,0.7216828110000001,0.0001120541082188981
0.4,thSOPT,3,0.9999,19,21,21,31,0.741826009,0.0006665527372486024
1,QDEIM,3,0.9999,19,21,21,31,0.7280215480000001,0.0007146900243293877
0.4,clsthQDEIM,3,0.9999,19,21,21,31,0.673929331,0.0008422174899453287
0.4,thQDEIM,3,0.9999,19,21,21,31,0.725710007,0.0001782104853306383
,SOPT,3,0.9999,19,21,21,33,0.776009241,0.0004431549637903159
0.4,clsthSOPT,3,0.9999,19,21,21,33,0.753875729,9.264374207958723e-05
0.4,thSOPT,3,0.9999,19,21,21,33,0.774826277,0.0004431549637900662
1,QDEIM,3,0.9999,19,21,21,33,0.762259421,0.0007601535148898243
0.4,clsthQDEIM,3,0.9999,19,21,21,33,0.690235708,0.001265023109881001
0.4,thQDEIM,3,0.9999,19,21,21,33,0.760737368,0.0003095380556107966
,SOPT,3,0.9999,19,21,21,35,0.7949925099999999,0.0006982988046471187
0.4,clsthSOPT,3,0.9999,19,21,21,35,0.7793705870000001,0.0001313169997397467
0.4,thSOPT,3,0.9999,19,21,21,35,0.802779193,0.000698298804647136
1,QDEIM,3,0.9999,19,21,21,35,0.792537316,0.000605842735060017
0.4,clsthQDEIM,3,0.9999,19,21,21,35,0.71891419,0.001343855842784503
0.4,thQDEIM,3,0.9999,19,21,21,35,0.791942269,0.000532083607592231
,SOPT,3,0.9999,19,21,21,37,0.83323418,0.0004290210837104555
0.4,clsthSOPT,3,0.9999,19,21,21,37,0.81255791,8.982333377313945e-05
0.4,thSOPT,3,0.9999,19,21,21,37,0.838528816,0.0004290210837105953
1,QDEIM,3,0.9999,19,21,21,37,0.8452937,0.0003873209858284718
0.4,clsthQDEIM,3,0.9999,19,21,21,37,0.754757125,0.001271076226502725
0.4,thQDEIM,3,0.9999,19,21,21,37,0.823292491,0.0005199442792758482
,SOPT,3,0.9999,19,21,21,39,0.8637897729999999,0.0004184547807224449
0.4,clsthSOPT,3,0.9999,19,21,21,39,0.8387876,0.0002911647961431666
0.4,thSOPT,3,0.9999,19,21,21,39,0.865897912,0.0004184547807223142
1,QDEIM,3,0.9999,19,21,21,39,0.913333824,0.000360699153907191
0.4,clsthQDEIM,3,0.9999,19,21,21,39,0.777870791,0.0004162052068688578
0.4,thQDEIM,3,0.9999,19,21,21,39,0.844475538,0.0006968255460531151
,SOPT,3,0.9999,19,21,21,41,0.886553501,0.000391704477051771
0.4,clsthSOPT,3,0.9999,19,21,21,41,0.863782606,0.000339962870374645
0.4,thSOPT,3,0.9999,19,21,21,41,0.936379242,0.0003917044770513003
1,QDEIM,3,0.9999,19,21,21,41,0.895780427,0.0004538467812482973
0.4,clsthQDEIM,3,0.9999,19,21,21,41,0.803658116,0.0004015592095960718
0.4,thQDEIM,3,0.9999,19,21,21,41,0.881030136,0.0008444477451613871
,SOPT,3,0.9999,19,21,21,43,0.920411282,0.0003307410708348265
0.4,clsthSOPT,3,0.9999,19,21,21,43,0.965347321,0.0002771974721591836
0.4,thSOPT,3,0.9999,19,21,21,43,0.924803343,0.0003307410708350209
1,QDEIM,3,0.9999,19,21,21,43,0.920417601,0.0004711202921762566
0.4,clsthQDEIM,3,0.9999,19,21,21,43,0.842855953,0.0004339383780861757
0.4,thQDEIM,3,0.9999,19,21,21,43,0.940216214,0.0008747952520714777
,SOPT,3,0.9999,19,21,21,45,0.954153828,9.44275783360269e-05
0.4,clsthSOPT,3,0.9999,19,21,21,45,0.9187165429999999,0.0002599932117201688
0.4,thSOPT,3,0.9999,19,21,21,45,0.971669814,9.44275783357345e-05
1,QDEIM,3,0.9999,19,21,21,45,0.9528506370000001,0.0004744102678447797
0.4,clsthQDEIM,3,0.9999,19,21,21,45,0.877623362,0.0002295109155849499
0.4,thQDEIM,3,0.9999,19,21,21,45,0.930008224,0.0007798156910226541
,SOPT,3,0.9999,19,21,21,47,0.973757795,8.530622274075963e-05
0.4,clsthSOPT,3,0.9999,19,21,21,47,0.943898039,0.000204657580830127
0.4,thSOPT,3,0.9999,19,21,21,47,0.995268859,8.530622274077741e-05
1,QDEIM,3,0.9999,19,21,21,47,0.987821007,0.0005312979802043036
0.4,clsthQDEIM,3,0.9999,19,21,21,47,0.918129887,0.0002740994350522772
0.4,thQDEIM,3,0.9999,19,21,21,47,0.965955538,0.0007648885987444682
,SOPT,3,0.9999,19,21,21,49,1.004355128,8.479699620476482e-05
0.4,clsthSOPT,3,0.9999,19,21,21,49,0.978488786,0.0001083661981696339
0.4,thSOPT,3,0.9999,19,21,21,49,1.007376966,8.479699620472935e-05
1,QDEIM,3,0.9999,19,21,21,49,1.019315049,0.0004414639108042257
0.4,clsthQDEIM,3,0.9999,19,21,21,49,0.921217265,0.0006502195173761146
0.4,thQDEIM,3,0.9999,19,21,21,49,0.981218221,0.0007455869282163831
,SOPT,3,0.9999,19,21,21,51,1.033424448,0.0001275541314282762
0.4,clsthSOPT,3,0.9999,19,21,21,51,1.012153844,0.0001451563131044115
0.4,thSOPT,3,0.9999,19,21,21,51,1.037971129,0.0001275541314277395
1,QDEIM,3,0.9999,19,21,21,51,1.056807422,0.0005169363837072338
0.4,clsthQDEIM,3,0.9999,19,21,21,51,0.950296214,0.0005412558355976077
0.4,thQDEIM,3,0.9999,19,21,21,51,1.03725623,0.001071896317762945
,SOPT,3,0.9999,19,21,21,53,1.057997206,0.000114058225305585
0.4,clsthSOPT,3,0.9999,19,21,21,53,1.036942286,0.0002348981197080407
0.4,thSOPT,3,0.9999,19,21,21,53,1.061470474,0.0001140582253050713
1,QDEIM,3,0.9999,19,21,21,53,1.084610955,0.0004648533390335263
0.4,clsthQDEIM,3,0.9999,19,21,21,53,0.970399628,0.0008644653249397017
0.4,thQDEIM,3,0.9999,19,21,21,53,1.04008542,0.001125120336314223
,SOPT,3,0.9999,19,21,21,55,1.096917102,0.000114857664840766
0.4,clsthSOPT,3,0.9999,19,21,21,55,1.088872115,0.0003070095146473978
0.4,thSOPT,3,0.9999,19,21,21,55,1.09663811,0.0001148576648397573
1,QDEIM,3,0.9999,19,21,21,55,1.116628583,0.000554140860253944
0.4,clsthQDEIM,3,0.9999,19,21,21,55,0.992045451,0.000904550242565637
0.4,thQDEIM,3,0.9999,19,21,21,55,1.059360726,0.001176075060506637
,SOPT,3,0.9999,19,21,21,57,1.129235042,0.0001477891980345935
0.4,clsthSOPT,3,0.9999,19,21,21,57,1.109956254,0.0003564450853450131
0.4,thSOPT,3,0.9999,19,21,21,57,1.131194517,0.0001477891980342012
1,QDEIM,3,0.9999,19,21,21,57,1.141128602,0.0005802009557243411
0.4,clsthQDEIM,3,0.9999,19,21,21,57,1.008398047,0.0008264110839166486
0.4,thQDEIM,3,0.9999,19,21,21,57,1.063663413,0.001025800787545716
,SOPT,3,0.9999,19,21,21,59,1.160153552,0.0001315263041422445
0.4,clsthSOPT,3,0.9999,19,21,21,59,1.136682257,0.0003511545884419397
0.4,thSOPT,3,0.9999,19,21,21,59,1.155978092,0.0001315263041420593
1,QDEIM,3,0.9999,19,21,21,59,1.17770415,0.0006316712251318711
0.4,clsthQDEIM,3,0.9999,19,21,21,59,1.036009889,0.0004894461078884559
0.4,thQDEIM,3,0.9999,19,21,21,59,1.071080212,0.0009928052717009315
,SOPT,3,0.9999,19,21,21,61,1.203330581,0.0002160646370502662
0.4,clsthSOPT,3,0.9999,19,21,21,61,1.159911422,0.0003461382853377775
0.4,thSOPT,3,0.9999,19,21,21,61,1.191746869,0.0002160646370491875
1,QDEIM,3,0.9999,19,21,21,61,1.211945591,0.0006313809992749165
0.4,clsthQDEIM,3,0.9999,19,21,21,61,1.078937972,0.0002902916766317653
0.4,thQDEIM,3,0.9999,19,21,21,61,1.114312758,0.0003700890632321575
,SOPT,3,0.9999,19,21,21,23,0.6157056320000001,0.0003701191790682943
0.05,clsthSOPT,3,0.9999,19,21,21,23,0.556834167,0.0002073664834961474
0.05,thSOPT,3,0.9999,19,21,21,23,0.609262168,0.0003701191790679437
1,QDEIM,3,0.9999,19,21,21,23,0.612982802,0.0002080659983241926
0.05,clsthQDEIM,3,0.9999,19,21,21,23,0.541339806,0.0008552039408948733
0.05,thQDEIM,3,0.9999,19,21,21,23,0.610557364,0.0002080659983241926
,SOPT,3,0.9999,19,21,21,25,0.6441595529999999,0.0001162585406153712
0.05,clsthSOPT,3,0.9999,19,21,21,25,0.578265228,0.0003302574393443807
0.05,thSOPT,3,0.9999,19,21,21,25,0.6433811420000001,0.0001162585406157974
1,QDEIM,3,0.9999,19,21,21,25,0.64470545,0.0003047137631543689
0.05,clsthQDEIM,3,0.9999,19,21,21,25,0.62446305,0.0008552039408941556
0.05,thQDEIM,3,0.9999,19,21,21,25,0.6435448829999999,0.0003047137631543689
,SOPT,3,0.9999,19,21,21,27,0.6844840280000001,0.0001694438319742061
0.05,clsthSOPT,3,0.9999,19,21,21,27,0.616780566,0.0004072783037276588
0.05,thSOPT,3,0.9999,19,21,21,27,0.675846772,0.000169443831974198
1,QDEIM,3,0.9999,19,21,21,27,0.678913533,0.0003117690571829636
0.05,clsthQDEIM,3,0.9999,19,21,21,27,0.591069335,0.0007426265294090443
0.05,thQDEIM,3,0.9999,19,21,21,27,0.6732654960000001,0.0003117690571829636
,SOPT,3,0.9999,19,21,21,29,0.715967086,0.000563095380548564
0.05,clsthSOPT,3,0.9999,19,21,21,29,0.6438350970000001,0.0003710508306423261
0.05,thSOPT,3,0.9999,19,21,21,29,0.771415614,0.0005630953805483488
1,QDEIM,3,0.9999,19,21,21,29,0.710998833,0.000266643081623086
0.05,clsthQDEIM,3,0.9999,19,21,21,29,0.62484531,0.0008812970889360985
0.05,thQDEIM,3,0.9999,19,21,21,29,0.710493288,0.000266643081623086
,SOPT,3,0.9999,19,21,21,31,0.74477299,0.0006665527372493055
0.05,clsthSOPT,3,0.9999,19,21,21,31,0.6670778620000001,0.0006324537531759956
0.05,thSOPT,3,0.9999,19,21,21,31,0.867025895,0.0006665527372485936
1,QDEIM,3,0.9999,19,21,21,31,0.7268922,0.0007146900243293877
0.05,clsthQDEIM,3,0.9999,19,21,21,31,0.65126776,0.0008712272969319384
0.05,thQDEIM,3,0.9999,19,21,21,31,0.723287903,0.0007146900243293877
,SOPT,3,0.9999,19,21,21,33,0.7740011570000001,0.0004431549637903159
0.05,clsthSOPT,3,0.9999,19,21,21,33,0.6969077420000001,0.0006647694426516413
0.05,thSOPT,3,0.9999,19,21,21,33,0.774095066,0.0004431549637903124
1,QDEIM,3,0.9999,19,21,21,33,0.760143398,0.0007601535148898243
0.05,clsthQDEIM,3,0.9999,19,21,21,33,0.692459431,0.0008819380406826349
0.05,thQDEIM,3,0.9999,19,21,21,33,0.760133607,0.0007601535148902594
,SOPT,3,0.9999,19,21,21,35,0.794445948,0.0006982988046471187
0.05,clsthSOPT,3,0.9999,19,21,21,35,0.715875811,0.0007048388317599573
0.05,thSOPT,3,0.9999,19,21,21,35,0.809551172,0.0006982988046472347
1,QDEIM,3,0.9999,19,21,21,35,0.794310627,0.000605842735060017
0.05,clsthQDEIM,3,0.9999,19,21,21,35,0.70670177,0.0009664098480123013
0.05,thQDEIM,3,0.9999,19,21,21,35,0.776874145,0.0006058427350593555
,SOPT,3,0.9999,19,21,21,37,0.8322969730000001,0.0004290210837104555
0.05,clsthSOPT,3,0.9999,19,21,21,37,0.7304707319999999,0.0007746714650150113
0.05,thSOPT,3,0.9999,19,21,21,37,0.843844362,0.0004290210837109268
1,QDEIM,3,0.9999,19,21,21,37,0.826874235,0.0003873209858284718
0.05,clsthQDEIM,3,0.9999,19,21,21,37,0.73342704,0.001114566358434181
0.05,thQDEIM,3,0.9999,19,21,21,37,0.813575367,0.0003873209858284963
,SOPT,3,0.9999,19,21,21,39,0.8644252299999999,0.0004184547807224449
0.05,clsthSOPT,3,0.9999,19,21,21,39,0.7627271920000001,0.0007445193986690406
0.05,thSOPT,3,0.9999,19,21,21,39,0.941988304,0.000418454780722775
1,QDEIM,3,0.9999,19,21,21,39,0.863283636,0.000360699153907191
0.05,clsthQDEIM,3,0.9999,19,21,21,39,0.760218193,0.0009328054013929484
0.05,thQDEIM,3,0.9999,19,21,21,39,0.836529964,0.0003606991539074481
,SOPT,3,0.9999,19,21,21,41,0.890968895,0.000391704477051771
0.05,clsthSOPT,3,0.9999,19,21,21,41,0.7767430399999999,0.0006779571946315359
0.05,thSOPT,3,0.9999,19,21,21,41,0.905402045,0.0003917044770517677
1,QDEIM,3,0.9999,19,21,21,41,0.898329868,0.0004538467812482973
0.05,clsthQDEIM,3,0.9999,19,21,21,41,0.785454643,0.001050523046936494
0.05,thQDEIM,3,0.9999,19,21,21,41,0.872098287,0.0004538467812481384
,SOPT,3,0.9999,19,21,21,43,0.924113042,0.0003307410708348265
0.05,clsthSOPT,3,0.9999,19,21,21,43,0.802729087,0.0007522948888495318
0.05,thSOPT,3,0.9999,19,21,21,43,0.936973676,0.0003307410708348199
1,QDEIM,3,0.9999,19,21,21,43,0.915317999,0.0004711202921762566
0.05,clsthQDEIM,3,0.9999,19,21,21,43,0.795263543,0.001042081323163768
0.05,thQDEIM,3,0.9999,19,21,21,43,0.90019072,0.000471120292176026
,SOPT,3,0.9999,19,21,21,45,0.951663628,9.44275783360269e-05
0.05,clsthSOPT,3,0.9999,19,21,21,45,0.822215912,0.00079114538660208
0.05,thSOPT,3,0.9999,19,21,21,45,1.048520016,9.44275783359317e-05
1,QDEIM,3,0.9999,19,21,21,45,0.954225808,0.0004744102678447797
0.05,clsthQDEIM,3,0.9999,19,21,21,45,0.8238520469999999,0.001090709706923211
0.05,thQDEIM,3,0.9999,19,21,21,45,1.154110181,0.0004744102678447442
,SOPT,3,0.9999,19,21,21,47,0.977242289,8.530622274075963e-05
0.05,clsthSOPT,3,0.9999,19,21,21,47,0.85567341,0.0007332660771399059
0.05,thSOPT,3,0.9999,19,21,21,47,1.006590753,8.530622274070248e-05
1,QDEIM,3,0.9999,19,21,21,47,0.986146862,0.0005312979802043036
0.05,clsthQDEIM,3,0.9999,19,21,21,47,0.844991623,0.001128963017382883
0.05,thQDEIM,3,0.9999,19,21,21,47,0.9749133639999999,0.0005312979802056535
,SOPT,3,0.9999,19,21,21,49,0.990743939,8.479699620476482e-05
0.05,clsthSOPT,3,0.9999,19,21,21,49,0.869055657,0.0005560602613148466
0.05,thSOPT,3,0.9999,19,21,21,49,1.036446224,8.479699620474887e-05
1,QDEIM,3,0.9999,19,21,21,49,1.021448628,0.0004414639108042257
0.05,clsthQDEIM,3,0.9999,19,21,21,49,0.856393873,0.0012350128679908
0.05,thQDEIM,3,0.9999,19,21,21,49,1.007154755,0.0004414639108033632
,SOPT,3,0.9999,19,21,21,51,1.036470776,0.0001275541314282762
0.05,clsthSOPT,3,0.9999,19,21,21,51,0.885056041,0.0005564103926653295
0.05,thSOPT,3,0.9999,19,21,21,51,1.055517175,0.0001275541314290091
1,QDEIM,3,0.9999,19,21,21,51,1.057979052,0.0005169363837072338
0.05,clsthQDEIM,3,0.9999,19,21,21,51,0.874085145,0.001246931515434306
0.05,thQDEIM,3,0.9999,19,21,21,51,1.030212659,0.0005169363837093005
,SOPT,3,0.9999,19,21,21,53,1.051767054,0.000114058225305585
0.05,clsthSOPT,3,0.9999,19,21,21,53,0.925937358,0.0005505098154267069
0.05,thSOPT,3,0.9999,19,21,21,53,1.080236326,0.0001140582253058825
1,QDEIM,3,0.9999,19,21,21,53,1.091080118,0.0004648533390335263
0.05,clsthQDEIM,3,0.9999,19,21,21,53,0.887217175,0.001283570236082705
0.05,thQDEIM,3,0.9999,19,21,21,53,1.060962338,0.0004648533390334139
,SOPT,3,0.9999,19,21,21,55,1.093816842,0.000114857664840766
0.05,clsthSOPT,3,0.9999,19,21,21,55,0.93820057,0.0005550318044689039
0.05,thSOPT,3,0.9999,19,21,21,55,1.117842256,0.0001148576648406156
1,QDEIM,3,0.9999,19,21,21,55,1.114998274,0.000554140860253944
0.05,clsthQDEIM,3,0.9999,19,21,21,55,0.900592297,0.001279287365503404
0.05,thQDEIM,3,0.9999,19,21,21,55,1.102094336,0.0006926260332506393
,SOPT,3,0.9999,19,21,21,57,1.13312959,0.0001477891980345935
0.05,clsthSOPT,3,0.9999,19,21,21,57,0.963983157,0.0004127949241400133
0.05,thSOPT,3,0.9999,19,21,21,57,1.151908663,0.0001477891980345669
1,QDEIM,3,0.9999,19,21,21,57,1.146232329,0.0005802009557243411
0.05,clsthQDEIM,3,0.9999,19,21,21,57,0.91690995,0.001225276960062026
0.05,thQDEIM,3,0.9999,19,21,21,57,1.13471596,0.0001369957940688665
,SOPT,3,0.9999,19,21,21,59,1.167101389,0.0001315263041422445
0.05,clsthSOPT,3,0.9999,19,21,21,59,0.997455222,0.000397057576685854
0.05,thSOPT,3,0.9999,19,21,21,59,1.176615292,0.0001315263041422316
1,QDEIM,3,0.9999,19,21,21,59,1.181788254,0.0006316712251318711
0.05,clsthQDEIM,3,0.9999,19,21,21,59,0.92575601,0.001266807027952397
0.05,thQDEIM,3,0.9999,19,21,21,59,1.166898428,0.0001448076632283021
,SOPT,3,0.9999,19,21,21,61,1.19733479,0.0002160646370502662
0.05,clsthSOPT,3,0.9999,19,21,21,61,1.023732237,0.0003657797427334996
0.05,thSOPT,3,0.9999,19,21,21,61,1.216803958,0.0002160646370502702
1,QDEIM,3,0.9999,19,21,21,61,1.218325483,0.0006313809992749165
0.05,clsthQDEIM,3,0.9999,19,21,21,61,0.928664792,0.001412523346380023
0.05,thQDEIM,3,0.9999,19,21,21,61,1.18154508,0.0001398056247638004
,SOPT,3,0.9999,19,21,21,23,0.673647632,0.0003701191790682943
0.25,clsthSOPT,3,0.9999,19,21,21,23,0.57840007,0.001742263088216717
0.25,thSOPT,3,0.9999,19,21,21,23,0.573148148,0.0003701191790688169
1,QDEIM,3,0.9999,19,21,21,23,0.6098864749999999,0.0002080659983241926
0.25,clsthQDEIM,3,0.9999,19,21,21,23,0.5622844499999999,0.00030112227512054
0.25,thQDEIM,3,0.9999,19,21,21,23,0.6117652250000001,0.0003270843052565924
,SOPT,3,0.9999,19,21,21,25,0.6460129539999999,0.0001162585406153712
0.25,clsthSOPT,3,0.9999,19,21,21,25,0.620078126,0.0007031235801295476
0.25,thSOPT,3,0.9999,19,21,21,25,0.600790238,0.0001162585406155289
1,QDEIM,3,0.9999,19,21,21,25,0.642473847,0.0003047137631543689
0.25,clsthQDEIM,3,0.9999,19,21,21,25,0.595088402,0.0004367934120440738
0.25,thQDEIM,3,0.9999,19,21,21,25,0.668325006,0.0002657881418775489
,SOPT,3,0.9999,19,21,21,27,0.6866569340000001,0.0001694438319742061
0.25,clsthSOPT,3,0.9999,19,21,21,27,0.638727161,0.0005863495743122202
0.25,thSOPT,3,0.9999,19,21,21,27,0.655707168,0.0001694438319740846
1,QDEIM,3,0.9999,19,21,21,27,0.6782203410000001,0.0003117690571829636
0.25,clsthQDEIM,3,0.9999,19,21,21,27,0.631191139,0.0002835244790789857
0.25,thQDEIM,3,0.9999,19,21,21,27,0.6771358980000001,0.0003319206412359314
,SOPT,3,0.9999,19,21,21,29,0.7212012729999999,0.000563095380548564
0.25,clsthSOPT,3,0.9999,19,21,21,29,0.663416109,0.0006734609306672491
0.25,thSOPT,3,0.9999,19,21,21,29,0.694989275,0.0005630953805481079
1,QDEIM,3,0.9999,19,21,21,29,0.7113672870000001,0.000266643081623086
0.25,clsthQDEIM,3,0.9999,19,21,21,29,0.660314388,0.0002550073308018019
0.25,thQDEIM,3,0.9999,19,21,21,29,0.708862926,0.0004959722177611287
,SOPT,3,0.9999,19,21,21,31,0.736931186,0.0006665527372493055
0.25,clsthSOPT,3,0.9999,19,21,21,31,0.700587421,0.0007452954175362932
0.25,thSOPT,3,0.9999,19,21,21,31,0.7247552310000001,0.0006665527372488564
1,QDEIM,3,0.9999,19,21,21,31,0.7264043060000001,0.0007146900243293877
0.25,clsthQDEIM,3,0.9999,19,21,21,31,0.6874218249999999,0.0002512863287134091
0.25,thQDEIM,3,0.9999,19,21,21,31,0.7526536100000001,0.0008295191240324979
,SOPT,3,0.9999,19,21,21,33,0.772293503,0.0004431549637903159
0.25,clsthSOPT,3,0.9999,19,21,21,33,0.737419932,0.0007884340556054703
0.25,thSOPT,3,0.9999,19,21,21,33,0.760195753,0.0004431549637908916
1,QDEIM,3,0.9999,19,21,21,33,0.760556564,0.0007601535148898243
0.25,clsthQDEIM,3,0.9999,19,21,21,33,0.721448992,0.0002060428039481319
0.25,thQDEIM,3,0.9999,19,21,21,33,0.950866059,0.0008113636743012241
,SOPT,3,0.9999,19,21,21,35,0.800807845,0.0006982988046471187
0.25,clsthSOPT,3,0.9999,19,21,21,35,0.742096325,0.0007641986329285594
0.25,thSOPT,3,0.9999,19,21,21,35,0.782331907,0.0006982988046471304
1,QDEIM,3,0.9999,19,21,21,35,0.795048024,0.000605842735060017
0.25,clsthQDEIM,3,0.9999,19,21,21,35,0.757153688,0.0002479624323913004
0.25,thQDEIM,3,0.9999,19,21,21,35,0.805712941,0.0009469039061282652
,SOPT,3,0.9999,19,21,21,37,0.8590552970000001,0.0004290210837104555
0.25,clsthSOPT,3,0.9999,19,21,21,37,0.7815994319999999,0.0007857833904388928
0.25,thSOPT,3,0.9999,19,21,21,37,0.844586001,0.0004290210837104542
1,QDEIM,3,0.9999,19,21,21,37,0.824318703,0.0003873209858284718
0.25,clsthQDEIM,3,0.9999,19,21,21,37,0.794897784,0.0003052187217788815
0.25,thQDEIM,3,0.9999,19,21,21,37,0.897121621,0.0009531276090089878
,SOPT,3,0.9999,19,21,21,39,0.862522922,0.0004184547807224449
0.25,clsthSOPT,3,0.9999,19,21,21,39,0.805386351,0.0008643863814411269
0.25,thSOPT,3,0.9999,19,21,21,39,0.855418695,0.0004184547807223183
1,QDEIM,3,0.9999,19,21,21,39,0.8620314529999999,0.000360699153907191
0.25,clsthQDEIM,3,0.9999,19,21,21,39,0.816775901,0.0004306235308282078
0.25,thQDEIM,3,0.9999,19,21,21,39,0.8783745709999999,0.001008532835935423
,SOPT,3,0.9999,19,21,21,41,0.885272123,0.000391704477051771
0.25,clsthSOPT,3,0.9999,19,21,21,41,0.83131906,0.000851412433466683
0.25,thSOPT,3,0.9999,19,21,21,41,0.8899534140000001,0.0003917044770519162
1,QDEIM,3,0.9999,19,21,21,41,0.897599038,0.0004538467812482973
0.25,clsthQDEIM,3,0.9999,19,21,21,41,0.829728617,0.0001438647532093622
0.25,thQDEIM,3,0.9999,19,21,21,41,0.900466851,0.0009334859777860225
,SOPT,3,0.9999,19,21,21,43,0.918823397,0.0003307410708348265
0.25,clsthSOPT,3,0.9999,19,21,21,43,0.862930679,0.000453928250698141
0.25,thSOPT,3,0.9999,19,21,21,43,0.9193510110000001,0.0003307410708346952
1,QDEIM,3,0.9999,19,21,21,43,0.919240193,0.0004711202921762566
0.25,clsthQDEIM,3,0.9999,19,21,21,43,0.857235514,0.0001841890966370751
0.25,thQDEIM,3,0.9999,19,21,21,43,0.924071875,0.0009375765238733
,SOPT,3,0.9999,19,21,21,45,0.9583429530000001,9.44275783360269e-05
0.25,clsthSOPT,3,0.9999,19,21,21,45,0.905168699,0.000551186347932965
0.25,thSOPT,3,0.9999,19,21,21,45,0.952105241,9.442757833597986e-05
1,QDEIM,3,0.9999,19,21,21,45,0.951145629,0.0004744102678447797
0.25,clsthQDEIM,3,0.9999,19,21,21,45,0.88580594,0.0001168433021661673
