p,method,n,energy_frac,rwdim,rrdim,nldim,nsr,time,error
0.3,clsthQDEIM,3,0.9999,19,21,21,61,3.518890,1.074012515,0.002250646263705687
0.3,thQDEIM,3,0.9999,19,21,21,61,3.423136,1.237747975,0.0003759342151316796
,SOPT,3,0.9999,19,21,21,63,3.790536,1.252323538,0.0002524174739508686
0.3,clsthSOPT,3,0.9999,19,21,21,63,3.189449,1.22045009,0.0002284331059306213
0.3,thSOPT,3,0.9999,19,21,21,63,3.571828,1.250658819,0.0002524174739506543
1,QDEIM,3,0.9999,19,21,21,63,3.654379,1.281548786,0.0002213514387814087
0.3,clsthQDEIM,3,0.9999,19,21,21,63,2.926699,1.095937513,0.002252857599119902
0.3,thQDEIM,3,0.9999,19,21,21,63,3.494181,1.265466575,0.0003564819969509744
,SOPT,3,0.9999,19,21,21,65,3.614628,1.272672629,0.0002680118326319823
0.3,clsthSOPT,3,0.9999,19,21,21,65,4.245533,1.256951624,0.0001507581922305429
0.3,thSOPT,3,0.9999,19,21,21,65,3.788243,1.288802851,0.0002680118326324331
1,QDEIM,3,0.9999,19,21,21,65,4.061254,1.314518012,0.0002353899644141979
0.3,clsthQDEIM,3,0.9999,19,21,21,65,3.667825,1.108850156,0.00191577372683565
0.3,thQDEIM,3,0.9999,19,21,21,65,3.945948,1.299680565,0.0003594378285118496
,SOPT,3,0.9999,19,21,21,67,3.862337,1.286839052,0.0001932842611781402
0.3,clsthSOPT,3,0.9999,19,21,21,67,3.745161,1.279169799,0.0001763172452029564
0.3,thSOPT,3,0.9999,19,21,21,67,3.461959,1.316541025,0.0001932842611787943
1,QDEIM,3,0.9999,19,21,21,67,3.399996,1.337283886,0.0001976888853377519
0.3,clsthQDEIM,3,0.9999,19,21,21,67,3.440444,1.11597445,0.001772244238094615
0.3,thQDEIM,3,0.9999,19,21,21,67,3.494190,1.322764796,0.000352415456331806
,SOPT,3,0.9999,19,21,21,69,3.535207,1.323616026,0.000223936568903391
0.3,clsthSOPT,3,0.9999,19,21,21,69,3.927992,1.293445343,0.0001699153063268356
0.3,thSOPT,3,0.9999,19,21,21,69,3.398740,1.327816111,0.0002239365689031879
1,QDEIM,3,0.9999,19,21,21,69,3.211978,1.369733701,0.0001250012295303337
0.3,clsthQDEIM,3,0.9999,19,21,21,69,3.687491,1.149104012,0.001703301014495744
0.3,thQDEIM,3,0.9999,19,21,21,69,3.771243,1.374211877,0.0002489079183803402
,SOPT,3,0.9999,19,21,21,71,4.381298,1.370253459,0.000243610695968845
0.3,clsthSOPT,3,0.9999,19,21,21,71,3.554902,1.32834268,0.0001722160374894697
0.3,thSOPT,3,0.9999,19,21,21,71,3.261617,1.374245545,0.0002436106959693071
1,QDEIM,3,0.9999,19,21,21,71,3.222949,1.404991767,0.0002899612159615341
0.3,clsthQDEIM,3,0.9999,19,21,21,71,2.823427,1.165958149,0.001803776412447586
0.3,thQDEIM,3,0.9999,19,21,21,71,3.117338,1.396043966,0.0001942774889685126
,SOPT,3,0.9999,19,21,21,73,3.430048,1.390280499,0.0002863021684056941
0.3,clsthSOPT,3,0.9999,19,21,21,73,3.521892,1.339228185,0.000301701673352679
0.3,thSOPT,3,0.9999,19,21,21,73,3.286913,1.414020683,0.0002863021684062601
1,QDEIM,3,0.9999,19,21,21,73,3.438007,1.418825494,0.0002683199750374168
0.3,clsthQDEIM,3,0.9999,19,21,21,73,3.402230,1.175265248,0.001910639109921257
0.3,thQDEIM,3,0.9999,19,21,21,73,3.394446,1.422234759,0.0002073422165198347
,SOPT,3,0.9999,19,21,21,75,3.615735,1.407939624,0.000276390644823025
0.3,clsthSOPT,3,0.9999,19,21,21,75,4.084553,1.380188135,0.000284646576469341
0.3,thSOPT,3,0.9999,19,21,21,75,3.719184,1.418341673,0.0002763906448232791
1,QDEIM,3,0.9999,19,21,21,75,3.265576,1.429975922,0.000266830804437172
0.3,clsthQDEIM,3,0.9999,19,21,21,75,2.913906,1.188612611,0.001927993348585795
0.3,thQDEIM,3,0.9999,19,21,21,75,3.024548,1.456460097,0.0002218360674660987
,SOPT,3,0.9999,19,21,21,77,3.459694,1.44483264,0.0002551775712732018
0.3,clsthSOPT,3,0.9999,19,21,21,77,3.556224,1.404203287,0.0002807077426641346
0.3,thSOPT,3,0.9999,19,21,21,77,3.408200,1.469842324,0.0002551775712732376
1,QDEIM,3,0.9999,19,21,21,77,3.628546,1.45936828,0.0002682283500185191
0.3,clsthQDEIM,3,0.9999,19,21,21,77,2.944945,1.209089567,0.002021801902785334
0.3,thQDEIM,3,0.9999,19,21,21,77,3.297962,1.462078298,0.000269779640247203
,SOPT,3,0.9999,19,21,21,79,3.490957,1.466411996,0.0002341400720426502
0.3,clsthSOPT,3,0.9999,19,21,21,79,3.980267,1.44260082,0.0003010062989557157
0.3,thSOPT,3,0.9999,19,21,21,79,3.356156,1.490483961,0.0002341400720422555
1,QDEIM,3,0.9999,19,21,21,79,3.010744,1.489433608,0.0002723834859416664
0.3,clsthQDEIM,3,0.9999,19,21,21,79,2.770344,1.222285022,0.002417462205876325
0.3,thQDEIM,3,0.9999,19,21,21,79,3.081258,1.488406308,0.0002040210857531287
,SOPT,3,0.9999,19,21,21,81,3.237392,1.481669053,0.0002127570146686308
0.3,clsthSOPT,3,0.9999,19,21,21,81,3.702255,1.458373584,0.0003019272318820072
0.3,thSOPT,3,0.9999,19,21,21,81,3.565717,1.530137747,0.0002127570146686699
1,QDEIM,3,0.9999,19,21,21,81,2.970065,1.516656746,0.0003885624668800481
0.3,clsthQDEIM,3,0.9999,19,21,21,81,3.104462,1.250279671,0.002418241747912125
0.3,thQDEIM,3,0.9999,19,21,21,81,3.262407,1.51336663,0.0001969018249202663
,SOPT,4,0.99999,24,27,27,29,30.173608,0.82829347,0.005966784705567499
0.4,clsthSOPT,4,0.99999,24,27,27,29,21.868347,0.8040948139999999,0.006093156317176918
0.4,thSOPT,4,0.99999,24,27,27,29,24.503435,0.821273872,0.005966784705563493
1,QDEIM,4,0.99999,24,27,27,29,40.496373,0.807997906,0.004440348517238206
0.4,clsthQDEIM,4,0.99999,24,27,27,29,57.114507,0.750864788,0.005838747713159668
0.4,thQDEIM,4,0.99999,24,27,27,29,17.979726,0.824811226,0.004440348517233577
,SOPT,4,0.99999,24,27,27,31,18.726093,0.855864376,0.005787396002095832
0.4,clsthSOPT,4,0.99999,24,27,27,31,20.390780,0.8629286389999999,0.00355356309294526
0.4,thSOPT,4,0.99999,24,27,27,31,15.933192,0.849766968,0.005787396002093931
1,QDEIM,4,0.99999,24,27,27,31,21.672779,0.848376091,0.004040035904542511
0.4,clsthQDEIM,4,0.99999,24,27,27,31,52.140431,0.779388803,0.005838747713162344
0.4,thQDEIM,4,0.99999,24,27,27,31,14.903199,0.837559386,0.004040035904535228
,SOPT,4,0.99999,24,27,27,33,16.133941,0.887841175,0.003970050455475816
0.4,clsthSOPT,4,0.99999,24,27,27,33,17.287063,0.873062926,0.004200770678622127
0.4,thSOPT,4,0.99999,24,27,27,33,15.877693,0.8705320409999999,0.003970050455478798
1,QDEIM,4,0.99999,24,27,27,33,17.197503,0.879851747,0.002130504274122324
0.4,clsthQDEIM,4,0.99999,24,27,27,33,14.238082,0.788156713,0.005838747713164311
0.4,thQDEIM,4,0.99999,24,27,27,33,22.598609,0.896145011,0.002130504274112561
,SOPT,4,0.99999,24,27,27,35,13.239628,0.947026276,0.003624629141346185
0.4,clsthSOPT,4,0.99999,24,27,27,35,20.637633,0.912318423,0.004417276648621151
0.4,thSOPT,4,0.99999,24,27,27,35,11.705122,0.898475649,0.003624629141349041
1,QDEIM,4,0.99999,24,27,27,35,13.379593,0.911820353,0.001902122363871316
0.4,clsthQDEIM,4,0.99999,24,27,27,35,14.220371,0.8159479850000001,0.005838747713164795
0.4,thQDEIM,4,0.99999,24,27,27,35,9.614953,0.908232588,0.001902122363862703
,SOPT,4,0.99999,24,27,27,37,8.493644,0.974391407,0.006393552410525401
0.4,clsthSOPT,4,0.99999,24,27,27,37,10.087779,0.93464932,0.004900845486316863
0.4,thSOPT,4,0.99999,24,27,27,37,10.168200,0.943371216,0.006393552410526018
1,QDEIM,4,0.99999,24,27,27,37,9.637434,0.9455051750000001,0.002024658372806016
0.4,clsthQDEIM,4,0.99999,24,27,27,37,10.066704,0.846319915,0.005838747713163887
0.4,thQDEIM,4,0.99999,24,27,27,37,9.463260,0.943675462,0.002024658372801803
,SOPT,4,0.99999,24,27,27,39,8.511767,0.985322675,0.006440931382823986
0.4,clsthSOPT,4,0.99999,24,27,27,39,7.050737,0.964946769,0.004915236112391054
0.4,thSOPT,4,0.99999,24,27,27,39,8.741648,0.970453102,0.006440931382825458
1,QDEIM,4,0.99999,24,27,27,39,8.378563,0.985496581,0.002117617764157018
0.4,clsthQDEIM,4,0.99999,24,27,27,39,8.467723,,
0.4,thQDEIM,4,0.99999,24,27,27,39,20.532149,1.062728307,0.002117617764153461
,SOPT,4,0.99999,24,27,27,41,8.166194,1.026282261,0.005464961121485763
0.4,clsthSOPT,4,0.99999,24,27,27,41,10.830963,0.976192304,0.004021263625569274
0.4,thSOPT,4,0.99999,24,27,27,41,8.342782,0.9966654230000001,0.005464961121486494
1,QDEIM,4,0.99999,24,27,27,41,9.423956,1.018738026,0.002359617318872142
0.4,clsthQDEIM,4,0.99999,24,27,27,41,12.004981,0.894988564,0.009730250170150882
0.4,thQDEIM,4,0.99999,24,27,27,41,7.819710,1.000073001,0.002359617318868984
,SOPT,4,0.99999,24,27,27,43,7.766420,1.059291242,0.004616501248467203
0.4,clsthSOPT,4,0.99999,24,27,27,43,6.697250,1.006636716,0.003653026373533581
0.4,thSOPT,4,0.99999,24,27,27,43,9.033945,1.024282223,0.004616501248469259
1,QDEIM,4,0.99999,24,27,27,43,9.008389,1.047214246,0.002233423513442275
0.4,clsthQDEIM,4,0.99999,24,27,27,43,7.822393,0.926252441,0.009517914746472742
0.4,thQDEIM,4,0.99999,24,27,27,43,10.196609,1.037820317,0.002233423513439471
,SOPT,4,0.99999,24,27,27,45,5.669565,1.090676836,0.003481314390700467
0.4,clsthSOPT,4,0.99999,24,27,27,45,7.183321,1.039897474,0.003579874698001795
0.4,thSOPT,4,0.99999,24,27,27,45,4.898849,1.054988183,0.003481314390703314
1,QDEIM,4,0.99999,24,27,27,45,6.921052,1.109363908,0.002186363616675019
0.4,clsthQDEIM,4,0.99999,24,27,27,45,8.812860,0.957670935,0.0052244371482715
0.4,thQDEIM,4,0.99999,24,27,27,45,9.548453,1.074660436,0.002186363616671221
,SOPT,4,0.99999,24,27,27,47,6.275498,1.208325963,0.002703816343031113
0.4,clsthSOPT,4,0.99999,24,27,27,47,7.889119,1.068730482,0.003226010707573001
0.4,thSOPT,4,0.99999,24,27,27,47,7.781108,1.093449056,0.002703816343032771
1,QDEIM,4,0.99999,24,27,27,47,7.630492,1.11753148,0.002161792109669826
0.4,clsthQDEIM,4,0.99999,24,27,27,47,8.227148,0.98190037,0.004490155921799342
0.4,thQDEIM,4,0.99999,24,27,27,47,8.726382,1.084684082,0.002186303149322639
,SOPT,4,0.99999,24,27,27,49,6.244539,1.163968759,0.002302007710513118
0.4,clsthSOPT,4,0.99999,24,27,27,49,5.643747,1.092116073,0.003165769148093841
0.4,thSOPT,4,0.99999,24,27,27,49,5.277377,1.129717989,0.002302007710514783
1,QDEIM,4,0.99999,24,27,27,49,8.025912,1.133894925,0.002160980729267778
0.4,clsthQDEIM,4,0.99999,24,27,27,49,7.403522,1.009352911,0.004371437748059329
0.4,thQDEIM,4,0.99999,24,27,27,49,8.003035,1.123949487,0.002174976128804742
,SOPT,4,0.99999,24,27,27,51,6.617831,1.17557023,0.002669237977280018
0.4,clsthSOPT,4,0.99999,24,27,27,51,6.033304,1.102730341,0.00311141157304351
0.4,thSOPT,4,0.99999,24,27,27,51,6.644432,1.14398738,0.002669237977282958
1,QDEIM,4,0.99999,24,27,27,51,8.708022,1.16456145,0.002084880979674438
0.4,clsthQDEIM,4,0.99999,24,27,27,51,8.801094,1.03059874,0.003873115187303645
0.4,thQDEIM,4,0.99999,24,27,27,51,8.560518,1.14120532,0.001110502323916809
,SOPT,4,0.99999,24,27,27,53,5.610600,1.216225927,0.002047351021118055
0.4,clsthSOPT,4,0.99999,24,27,27,53,5.684053,1.159306268,0.002280973091000874
0.4,thSOPT,4,0.99999,24,27,27,53,5.239187,1.184081068,0.002047351021120644
1,QDEIM,4,0.99999,24,27,27,53,7.801471,1.207211328,0.002044182304363453
0.4,clsthQDEIM,4,0.99999,24,27,27,53,8.588720,1.053369859,0.003733836342792908
0.4,thQDEIM,4,0.99999,24,27,27,53,6.777908,1.177629031,0.001266991023768328
,SOPT,4,0.99999,24,27,27,55,5.096545,1.251181341,0.001766647192391309
0.4,clsthSOPT,4,0.99999,24,27,27,55,5.659455,1.151348849,0.002234595740618871
0.4,thSOPT,4,0.99999,24,27,27,55,5.159714,1.212165747,0.001766647192392725
1,QDEIM,4,0.99999,24,27,27,55,6.963811,1.244024579,0.002118450857756166
0.4,clsthQDEIM,4,0.99999,24,27,27,55,10.579690,1.075759858,0.004734943468486177
0.4,thQDEIM,4,0.99999,24,27,27,55,6.658269,1.215052776,0.001366338561733318
,SOPT,4,0.99999,24,27,27,57,6.286414,1.310230003,0.002171942609143064
0.4,clsthSOPT,4,0.99999,24,27,27,57,6.038533,1.190729235,0.002275936160425653
0.4,thSOPT,4,0.99999,24,27,27,57,6.739106,1.239204816,0.002171942609144701
1,QDEIM,4,0.99999,24,27,27,57,6.545094,1.280268366,0.002674558255530122
0.4,clsthQDEIM,4,0.99999,24,27,27,57,6.695493,1.108815153,0.004598486766985614
0.4,thQDEIM,4,0.99999,24,27,27,57,6.918057,1.245968069,0.001527026989596785
,SOPT,4,0.99999,24,27,27,59,5.578494,1.307509486,0.002579174804714298
0.4,clsthSOPT,4,0.99999,24,27,27,59,5.430239,1.211820505,0.001706377559393818
0.4,thSOPT,4,0.99999,24,27,27,59,4.476628,1.272240814,0.002579174804717131
1,QDEIM,4,0.99999,24,27,27,59,5.829512,1.30251118,0.0023493745078063
0.4,clsthQDEIM,4,0.99999,24,27,27,59,7.048170,1.14557445,0.004634080057527982
0.4,thQDEIM,4,0.99999,24,27,27,59,6.204334,1.280713954,0.001561949268267894
,SOPT,4,0.99999,24,27,27,61,4.718396,1.349430993,0.00206045489670487
0.4,clsthSOPT,4,0.99999,24,27,27,61,6.118929,1.22809883,0.001345313195383432
0.4,thSOPT,4,0.99999,24,27,27,61,5.144028,1.312354357,0.002060454896707834
1,QDEIM,4,0.99999,24,27,27,61,5.850998,1.330094477,0.002349788483162885
0.4,clsthQDEIM,4,0.99999,24,27,27,61,7.550244,1.153401178,0.004482829170958711
0.4,thQDEIM,4,0.99999,24,27,27,61,4.974280,1.32413095,0.002230217950699192
,SOPT,4,0.99999,24,27,27,63,4.612178,1.373400649,0.0023771052449489
0.4,clsthSOPT,4,0.99999,24,27,27,63,4.725741,1.263633869,0.0009775952052649729
0.4,thSOPT,4,0.99999,24,27,27,63,3.907743,1.334212549,0.002377105244951859
1,QDEIM,4,0.99999,24,27,27,63,6.073043,1.363082632,0.00234992879452978
0.4,clsthQDEIM,4,0.99999,24,27,27,63,7.011922,1.164853491,0.002614588502115567
0.4,thQDEIM,4,0.99999,24,27,27,63,6.038437,1.346146302,0.002379223637559837
,SOPT,4,0.99999,24,27,27,65,6.049384,1.400351288,0.001808293375889415
0.4,clsthSOPT,4,0.99999,24,27,27,65,5.222547,1.292113908,0.0008882006737759707
0.4,thSOPT,4,0.99999,24,27,27,65,5.036675,1.370503035,0.001808293375893901
1,QDEIM,4,0.99999,24,27,27,65,6.696043,1.360796943,0.002349999393451013
0.4,clsthQDEIM,4,0.99999,24,27,27,65,5.892858,1.176299494,0.002520848485015447
0.4,thQDEIM,4,0.99999,24,27,27,65,5.336336,1.365702392,0.001967171171192479
,SOPT,4,0.99999,24,27,27,67,5.655572,1.443885996,0.002019412036646075
0.4,clsthSOPT,4,0.99999,24,27,27,67,5.306278,1.321741178,0.0007355361878824671
0.4,thSOPT,4,0.99999,24,27,27,67,5.138573,1.37397897,0.002019412036652341
1,QDEIM,4,0.99999,24,27,27,67,5.479548,1.411875372,0.002237808175828755
0.4,clsthQDEIM,4,0.99999,24,27,27,67,6.164372,1.188748455,0.002946186024514101
0.4,thQDEIM,4,0.99999,24,27,27,67,5.571040,1.40161767,0.001961469448557209
,SOPT,4,0.99999,24,27,27,69,4.335965,1.448528477,0.001897986706464331
0.4,clsthSOPT,4,0.99999,24,27,27,69,5.731509,1.344151449,0.0005144379439659118
0.4,thSOPT,4,0.99999,24,27,27,69,4.488074,1.416747066,0.001897986706471184
1,QDEIM,4,0.99999,24,27,27,69,5.225950,1.429717295,0.002241645378070333
0.4,clsthQDEIM,4,0.99999,24,27,27,69,5.221605,1.186946651,0.002400507565869483
0.4,thQDEIM,4,0.99999,24,27,27,69,4.833285,1.425577141,0.001816472007943668
,SOPT,4,0.99999,24,27,27,71,4.720207,1.486132855,0.00174261714459989
0.4,clsthSOPT,4,0.99999,24,27,27,71,5.014747,1.380161231,0.001043701064196781
0.4,thSOPT,4,0.99999,24,27,27,71,4.953281,1.447838177,0.001742617144605196
1,QDEIM,4,0.99999,24,27,27,71,5.709220,1.463013582,0.002306512692384905
0.4,clsthQDEIM,4,0.99999,24,27,27,71,4.708084,1.223347834,0.002391332631959677
0.4,thQDEIM,4,0.99999,24,27,27,71,4.662139,1.457651107,0.001663956626318733
,SOPT,4,0.99999,24,27,27,73,4.534552,1.527162557,0.0009582292335058162
0.4,clsthSOPT,4,0.99999,24,27,27,73,4.416469,1.406422229,0.0004439566133859154
0.4,thSOPT,4,0.99999,24,27,27,73,4.136013,1.467656207,0.0009582292335123286
1,QDEIM,4,0.99999,24,27,27,73,4.244591,1.488810679,0.002367291215002721
0.4,clsthQDEIM,4,0.99999,24,27,27,73,5.362457,1.255339225,0.002324306083163861
0.4,thQDEIM,4,0.99999,24,27,27,73,4.651166,1.475253594,0.002069589188149209
,SOPT,4,0.99999,24,27,27,75,4.713565,1.559100171,0.002073570035966019
0.4,clsthSOPT,4,0.99999,24,27,27,75,3.735144,1.424598793,0.001013354224020859
0.4,thSOPT,4,0.99999,24,27,27,75,4.709877,1.506947546,0.002073570035972045
1,QDEIM,4,0.99999,24,27,27,75,5.662144,1.504303551,0.00190311451966358
0.4,clsthQDEIM,4,0.99999,24,27,27,75,5.131872,1.296451639,0.002319640902069404
0.4,thQDEIM,4,0.99999,24,27,27,75,3.795481,1.487825832,0.0001756015832977977
,SOPT,4,0.99999,24,27,27,77,3.831752,1.586210876,0.001870044883029167
0.4,clsthSOPT,4,0.99999,24,27,27,77,3.846546,1.455580592,0.0006850197778426114
0.4,thSOPT,4,0.99999,24,27,27,77,4.291531,1.540761971,0.001870044883035919
1,QDEIM,4,0.99999,24,27,27,77,4.476511,1.537932893,0.001964250817863326
0.4,clsthQDEIM,4,0.99999,24,27,27,77,4.871388,1.300998645,0.001897461138595171
0.4,thQDEIM,4,0.99999,24,27,27,77,3.808172,1.520181433,0.0006463725647427081
,SOPT,4,0.99999,24,27,27,79,4.106456,1.627333132,0.001834193092799732
0.4,clsthSOPT,4,0.99999,24,27,27,79,4.062706,1.474568811,0.0006320907873016772
0.4,thSOPT,4,0.99999,24,27,27,79,4.589120,1.554222329,0.001834193092804826
1,QDEIM,4,0.99999,24,27,27,79,5.229318,1.578364912,0.001898954039941544
0.4,clsthQDEIM,4,0.99999,24,27,27,79,4.861556,1.307614041,0.002099145646104938
0.4,thQDEIM,4,0.99999,24,27,27,79,4.374585,1.55393002,0.000574351003309979
,SOPT,4,0.99999,24,27,27,81,3.439713,1.650298094,0.001446403064525528
0.4,clsthSOPT,4,0.99999,24,27,27,81,4.079847,1.507266185,0.000967046835822124
0.4,thSOPT,4,0.99999,24,27,27,81,5.046330,1.571610666,0.001446403064532614
1,QDEIM,4,0.99999,24,27,27,81,6.632396,1.592482123,0.001861364953688008
0.4,clsthQDEIM,4,0.99999,24,27,27,81,7.127914,1.350212052,0.002216881855593926
0.4,thQDEIM,4,0.99999,24,27,27,81,5.628974,1.566709445,0.0005154099215998212
,SOPT,4,0.99999,24,27,27,83,3.775961,1.659811634,0.001098675435470089
0.4,clsthSOPT,4,0.99999,24,27,27,83,3.979320,1.536825663,0.0008973637391572892
0.4,thSOPT,4,0.99999,24,27,27,83,4.173737,1.590777133,0.001098675435477749
1,QDEIM,4,0.99999,24,27,27,83,4.826546,1.611630538,0.001802266649498685
0.4,clsthQDEIM,4,0.99999,24,27,27,83,4.300875,1.37064842,0.002377530521141037
0.4,thQDEIM,4,0.99999,24,27,27,83,4.423317,1.595383148,0.0002323472366944506
,SOPT,4,0.99999,24,27,27,85,3.762253,1.675274232,0.001080251509046793
0.4,clsthSOPT,4,0.99999,24,27,27,85,3.776719,1.54511153,0.0005848975798882194
0.4,thSOPT,4,0.99999,24,27,27,85,3.812915,1.606823629,0.001080251509055396
1,QDEIM,4,0.99999,24,27,27,85,4.339985,1.645649878,0.001803031192858004
0.4,clsthQDEIM,4,0.99999,24,27,27,85,4.154857,1.40352291,0.003098734679831487
0.4,thQDEIM,4,0.99999,24,27,27,85,4.327628,1.626671944,0.0009427295424167315
,SOPT,4,0.99999,24,27,27,87,3.876342,1.705988997,0.001131763722366955
0.4,clsthSOPT,4,0.99999,24,27,27,87,4.321042,1.580170463,0.0008170171303364984
0.4,thSOPT,4,0.99999,24,27,27,87,3.942009,1.64349563,0.001131763722376357
1,QDEIM,4,0.99999,24,27,27,87,4.854961,1.677968567,0.002292083692188014
0.4,clsthQDEIM,4,0.99999,24,27,27,87,5.072546,1.442650695,0.003121143932795457
0.4,thQDEIM,4,0.99999,24,27,27,87,4.155437,1.677772175,0.0007867165122042895
,SOPT,4,0.99999,24,27,27,29,30.173608,0.916685726,0.005966784705567499
0.3,clsthSOPT,4,0.99999,24,27,27,29,21.267748,0.801373177,0.0002360105472671762
0.3,thSOPT,4,0.99999,24,27,27,29,27.568725,0.829719879,0.005966784705561695
1,QDEIM,4,0.99999,24,27,27,29,40.496373,0.817663791,0.004440348517238206
0.3,clsthQDEIM,4,0.99999,24,27,27,29,39.796349,0.771340273,0.004509258179140375
0.3,thQDEIM,4,0.99999,24,27,27,29,31.979322,0.806836698,0.004440348517237233
,SOPT,4,0.99999,24,27,27,31,18.726093,0.8547989760000001,0.005787396002095832
0.3,clsthSOPT,4,0.99999,24,27,27,31,21.001603,0.83109627,0.001499921606299269
0.3,thSOPT,4,0.99999,24,27,27,31,14.904966,0.861674854,0.005787396002092521
1,QDEIM,4,0.99999,24,27,27,31,21.672779,0.840956506,0.004040035904542511
0.3,clsthQDEIM,4,0.99999,24,27,27,31,16.889800,0.803514056,0.002882511592795628
0.3,thQDEIM,4,0.99999,24,27,27,31,16.268883,0.834844913,0.004040035904539224
,SOPT,4,0.99999,24,27,27,33,16.133941,0.887458157,0.003970050455475816
0.3,clsthSOPT,4,0.99999,24,27,27,33,28.420157,0.853689073,0.001510337132713741
0.3,thSOPT,4,0.99999,24,27,27,33,21.355457,0.859731864,0.00397005045547409
1,QDEIM,4,0.99999,24,27,27,33,17.197503,0.8824960079999999,0.002130504274122324
0.3,clsthQDEIM,4,0.99999,24,27,27,33,13.701460,0.828101785,0.002540215530219805
0.3,thQDEIM,4,0.99999,24,27,27,33,13.102466,0.896463899,0.002130504274120808
,SOPT,4,0.99999,24,27,27,35,13.239628,0.927433965,0.003624629141346185
0.3,clsthSOPT,4,0.99999,24,27,27,35,15.644676,0.8886780089999999,0.001618162870573993
0.3,thSOPT,4,0.99999,24,27,27,35,17.654252,0.925111003,0.003624629141347139
1,QDEIM,4,0.99999,24,27,27,35,13.379593,0.9426319519999999,0.001902122363871316
0.3,clsthQDEIM,4,0.99999,24,27,27,35,21.907314,0.8652241629999999,0.0006798392953889291
0.3,thQDEIM,4,0.99999,24,27,27,35,14.284888,0.9051067960000001,0.001902122363869959
,SOPT,4,0.99999,24,27,27,37,8.493644,0.9447448260000001,0.006393552410525401
0.3,clsthSOPT,4,0.99999,24,27,27,37,11.256253,0.926897049,0.0004736627442519086
0.3,thSOPT,4,0.99999,24,27,27,37,9.339270,0.962352909,0.006393552410524733
1,QDEIM,4,0.99999,24,27,27,37,9.637434,0.9520963569999999,0.002024658372806016
0.3,clsthQDEIM,4,0.99999,24,27,27,37,13.036172,0.884037925,0.0006986234415946851
0.3,thQDEIM,4,0.99999,24,27,27,37,8.441154,0.945077776,0.002024658372806442
,SOPT,4,0.99999,24,27,27,39,8.511767,0.987385618,0.006440931382823986
0.3,clsthSOPT,4,0.99999,24,27,27,39,10.659174,0.958921944,0.0006993136641661189
0.3,thSOPT,4,0.99999,24,27,27,39,8.448498,0.971512832,0.006440931382823824
1,QDEIM,4,0.99999,24,27,27,39,8.378563,0.989261602,0.002117617764157018
0.3,clsthQDEIM,4,0.99999,24,27,27,39,15.873998,0.910195585,0.00062077166052651
0.3,thQDEIM,4,0.99999,24,27,27,39,10.329866,0.97718131,0.002117617764156957
,SOPT,4,0.99999,24,27,27,41,8.166194,1.024722395,0.005464961121485763
0.3,clsthSOPT,4,0.99999,24,27,27,41,8.218642,0.999024388,0.0003697839089185405
0.3,thSOPT,4,0.99999,24,27,27,41,12.555358,1.015308014,0.00546496112148533
1,QDEIM,4,0.99999,24,27,27,41,9.423956,1.016315898,0.002359617318872142
0.3,clsthQDEIM,4,0.99999,24,27,27,41,8.324211,0.955864062,0.0004871643289355772
0.3,thQDEIM,4,0.99999,24,27,27,41,11.151465,1.009639347,0.002359617318874388
,SOPT,4,0.99999,24,27,27,43,7.766420,1.077264928,0.004616501248467203
0.3,clsthSOPT,4,0.99999,24,27,27,43,7.747601,1.024328663,0.0007024173215353499
0.3,thSOPT,4,0.99999,24,27,27,43,10.333768,1.053106004,0.004616501248466781
1,QDEIM,4,0.99999,24,27,27,43,9.008389,1.144442201,0.002233423513442275
0.3,clsthQDEIM,4,0.99999,24,27,27,43,6.949712,0.975394685,0.0004618470842681622
0.3,thQDEIM,4,0.99999,24,27,27,43,9.530265,1.034067404,0.002233423513443794
,SOPT,4,0.99999,24,27,27,45,5.669565,1.093592342,0.003481314390700467
0.3,clsthSOPT,4,0.99999,24,27,27,45,6.486320,1.04788123,0.00024646157729581
0.3,thSOPT,4,0.99999,24,27,27,45,8.393639,1.075344743,0.003481314390702005
1,QDEIM,4,0.99999,24,27,27,45,6.921052,1.077474851,0.002186363616675019
0.3,clsthQDEIM,4,0.99999,24,27,27,45,6.779186,0.994714955,0.0004226589083344694
0.3,thQDEIM,4,0.99999,24,27,27,45,10.680028,1.074222008,0.002186363616676576
,SOPT,4,0.99999,24,27,27,47,6.275498,1.149400413,0.002703816343031113
0.3,clsthSOPT,4,0.99999,24,27,27,47,7.817351,1.082097738,0.0005771662612695065
